time,p_u,t_u,rh_u,rh_u_cor,qh_u,wspd_u,wdir_u,dsr,dsr_cor,usr,usr_cor,albedo,dlr,ulr,cc,t_surf,dlhf_u,dshf_u,z_boom_u,z_stake,z_pt,z_pt_cor,precip_u,precip_u_cor,t_i_1,t_i_2,t_i_3,t_i_4,t_i_5,t_i_6,t_i_7,t_i_8,tilt_x,tilt_y,rot,gps_lat,gps_lon,gps_alt,gps_time,gps_geoid,gps_hdop,gps_numsat,gps_q,batt_v,batt_v_ini,batt_v_ss,fan_dc_u,freq_vw,t_log,t_rad
2020-08-02,797.2417,-7.5464,87.9667,100.0,2.5299,6.566,183.5708,197.934,195.8465,175.1874,175.1874,0.9001,275.5748,282.0898,0.9305,-7.5252,0.7774,1.3648,1.7076,1.7758,,,,,,,,,,,,,-4.7396,4.4471,,77.181802,61.115746,1891.75,145742.25,,0.8,,,14.36,,,139.85,,,-6.8689
2020-08-03,791.3542,-7.923,89.0875,100.0,2.4791,9.1234,218.3167,216.715,218.1192,192.0269,192.0269,0.867,266.6741,280.3934,0.8538,-7.8785,0.921,1.0769,1.6932,1.7692,,,,,,,,,,,,,-4.884,5.7274,,77.181807,61.11574,1892.75,145742.0,,0.78,,,14.43,,,144.95,,,-7.1432
2020-08-04,791.825,-12.7333,80.0992,100.0,1.6157,3.3049,180.325,232.7459,243.6509,214.0842,214.0842,0.8432,225.9757,259.2513,0.6333,-12.8886,-0.9865,-1.7369,1.6916,1.7838,,,,,,,,,,,,,-4.7194,3.9888,,77.181792,61.115662,1885.5,145741.5,,0.78,,,14.55,,,138.85,,,-10.5023
2020-08-05,792.4792,-8.698,83.1838,100.0,2.2982,7.7391,153.3542,260.1033,271.5509,215.408,211.7683,0.7757,231.4629,273.7945,0.5207,-9.2306,7.5202,13.468,1.6769,1.7312,,,,,,,,,,,,,-5.1276,3.8998,,77.181808,61.11573,1887.25,145741.5,,0.81,,,14.4,,,141.48,,,-7.7694
2020-08-06,791.9833,-7.8437,81.2979,100.0,2.4903,7.9064,148.4542,278.8352,295.9605,227.2779,227.2779,0.7592,222.5082,275.4033,0.3893,-8.7767,11.783,19.9004,1.6637,1.73,,,,,,,,,,,,,-4.6871,4.1718,,77.18181,61.115754,1892.75,145741.5,,0.83,,,14.46,,,141.52,,,-7.0726
2020-08-07,792.5042,-7.8624,79.3754,100.0,2.51,7.3183,138.525,278.7789,295.52,231.5293,231.5293,0.7681,205.0604,272.6808,0.2065,-9.349,16.6176,30.898,1.6648,1.7318,,,,,,,,,,,,,-5.0471,4.3343,,77.181804,61.115711,1890.25,145741.0,,0.84,,,14.48,,,138.98,,,-6.9799
2020-08-08,794.3417,-9.4655,75.765,100.0,2.1901,7.4268,127.8125,281.8905,303.6398,232.8026,227.5294,0.744,198.8006,266.3769,0.2099,-10.8788,15.6195,29.84,1.6665,1.7358,,,,,,,,,,,,,-5.0473,4.0321,,77.181812,61.115726,1890.5,145740.25,,0.83,,,14.49,,,140.0,,,-8.6572
2020-08-09,797.4,-9.8383,77.4362,100.0,2.0776,7.5894,136.9083,266.4392,286.6948,217.9663,213.6755,0.7418,205.8578,266.046,0.3013,-10.9904,11.413,27.2051,1.6688,1.744,,,,,,,,,,,,,-4.9466,4.132,,77.18181,61.115774,1889.25,145740.25,,0.8,,,14.45,,,139.48,,,-9.1831
2020-08-10,797.3208,-11.3652,70.6162,100.0,1.9096,8.3433,132.6583,266.7454,274.1323,218.3721,200.4633,0.7271,185.6425,257.7168,0.1494,-13.053,17.046,40.0267,1.6694,1.744,,,,,,,,,,,,,-4.9587,4.029,,77.181798,61.115724,1889.75,145740.25,,0.78,,,14.42,,,139.95,,,-10.7757
2020-08-11,796.4792,-11.5912,82.2158,100.0,1.7991,5.6935,158.7333,198.2871,207.3277,175.6433,173.3454,0.8708,225.7938,262.1625,0.5823,-12.173,1.8331,8.3879,1.6679,1.7442,,,,,,,,,,,,,-4.772,3.9293,,77.181804,61.115752,1887.25,145740.25,,0.8,,,14.42,,,138.1,,,-10.5974
2020-08-12,788.3958,-11.2258,80.2479,100.0,1.8827,6.262,144.4792,209.037,270.6139,209.7659,209.7659,0.7601,196.4208,261.3996,0.2593,-12.1214,8.0013,18.9313,1.671,1.746,,,,,,,,,,,,,-4.7086,3.7349,,77.181806,61.115712,1891.0,145739.5,,0.86,,,14.45,,,137.2,,,-10.4206
2020-08-13,792.9167,-8.0139,90.5833,100.0,2.4589,6.9141,207.9917,151.2222,150.5584,132.3242,132.3242,0.8862,273.4722,279.9968,0.9289,-8.0341,1.0949,2.0653,1.6686,1.7275,,,,,,,,,,,,,-4.7645,4.5604,,77.181807,61.115758,1887.5,145739.5,,0.82,,,13.78,,,130.35,,,-7.5018
2020-08-14,802.4083,-6.8769,90.675,100.0,2.6629,6.878,205.5958,160.6961,157.8323,139.9601,139.9601,0.8906,271.7092,283.8397,0.8604,-7.0805,3.1178,7.3827,1.6496,1.6992,,,,,,,,,,,,,-4.91,3.632,,77.181806,61.115675,1891.0,145739.25,,0.89,,,13.68,,,128.75,,,-6.1463
2020-08-15,805.0833,-12.5525,77.6146,100.0,1.6466,6.8507,136.2458,189.1512,232.0972,210.446,210.446,0.8555,188.3542,253.5968,0.2292,-14.0846,12.4801,31.9725,1.6332,1.7082,,,,,,,,,,,,,-5.0372,4.7611,,77.181798,61.115722,1888.0,145738.75,,0.82,,,14.16,,,136.82,,,-11.7895
2020-08-16,802.0,-11.6133,79.7488,100.0,1.7566,7.3688,155.7708,221.9938,232.1428,188.188,178.3435,0.7623,213.949,260.3035,0.4609,-12.5152,6.1272,16.4668,1.6337,1.7085,,,,,,,,,,,,,-4.643,3.5935,,77.181798,61.115724,1887.5,145738.25,,0.8,,,14.54,,,143.32,,,-10.8854
2020-08-17,808.0,-10.742,81.7471,100.0,1.9038,6.0322,152.2375,180.7431,214.168,173.8043,173.8043,0.7602,227.2746,265.201,0.5636,-11.3678,7.6894,15.7023,1.6247,1.7055,,,,,,,,,,,,,-4.7248,4.8247,,77.181799,61.115723,1888.0,145738.25,,0.9,,,14.22,,,135.82,,,-9.978
2020-08-18,808.0,-5.1574,85.64,100.0,3.1162,8.208,169.8792,152.5754,158.2715,132.9607,132.9607,0.8505,273.9217,288.8602,0.8044,-5.9272,8.4962,12.2494,1.6354,1.687,,,,,,,,,,,,,-4.9487,3.5207,,77.1818,61.115767,1887.75,145738.5,,0.84,,,14.18,,,138.6,,,-4.7648
2020-08-19,808.2083,-0.6767,96.2125,98.6417,4.3982,7.765,186.8333,127.3656,126.5042,112.9579,111.7418,0.885,309.9947,311.5072,0.9733,-0.9217,0.1384,4.9448,1.6236,1.6745,,,,,,,,,,,,,-4.9357,4.0727,,77.181799,61.115713,1890.5,145738.0,,0.78,,,14.08,,,135.55,,,-0.4098
2020-08-20,807.875,0.3825,97.0417,97.4458,4.7223,8.0599,190.9875,127.7354,126.1719,109.5462,109.5462,0.868,315.2109,315.9247,0.9767,-0.0499,2.1667,9.4874,1.6309,1.6758,,,,,,,,,,,,,-4.5581,3.5658,,77.181801,61.115695,1890.75,145737.5,,0.75,,,14.09,,,137.7,,,0.575
2020-08-21,804.6667,-2.1261,95.1083,100.0,3.9712,8.2609,204.8042,135.2986,136.2432,112.3936,112.3936,0.816,293.6918,306.3529,0.8718,-1.9471,-4.4272,-4.3977,1.623,1.6795,,,,,,,,,,,,,-4.3349,3.7612,,77.181806,61.115727,1888.5,145737.25,,0.84,,,13.1,,,125.55,,,-1.7628
2020-08-22,803.5417,-3.49,93.5458,100.0,3.544,5.4627,210.6,128.0673,125.7406,108.4105,108.4105,0.843,283.2199,299.4886,0.8264,-3.4527,-3.2959,-3.4673,1.6151,1.6805,,,,,,,,,,,,,-4.7635,4.1172,,77.1818,61.115698,1891.75,145737.25,,0.88,,,13.34,,,124.1,,,-2.8439
2020-08-23,798.8292,-5.5514,94.1042,100.0,2.9904,6.7235,214.0208,118.953,120.1787,103.1977,103.2216,0.8667,285.8424,291.1135,0.9487,-5.431,-1.2233,-1.5338,1.6178,1.6712,,,,,,,,,,,,,-4.7014,3.6816,,77.181809,61.11574,1888.5,145737.0,,0.86,,,13.98,,,134.8,,,-5.1332
2020-08-24,797.9625,-7.6206,92.45,100.0,2.5055,3.8535,244.3875,111.3216,110.8728,98.4498,98.4498,0.8875,274.9027,282.2539,0.9253,-7.4798,-1.424,-2.0698,1.6165,1.6642,,,,,,,,,,,,,-5.2452,4.1833,,77.181801,61.115751,1888.25,145736.25,,0.77,,,13.99,,,132.48,,,-7.026
2020-08-25,796.3708,-9.1029,90.1875,100.0,2.2011,9.393,231.1542,106.4313,106.2156,93.5929,93.5929,0.8798,268.6988,275.2761,0.9276,-9.1383,0.0447,0.4936,1.5726,1.6055,,,,,,,,,,,,,-4.3025,2.453,,77.181804,61.115714,1890.0,145736.5,,0.8,,,14.0,,,132.32,,,-8.8314
2020-08-26,798.9833,-7.9621,90.9833,100.0,2.4248,11.0758,222.1583,115.2807,115.7699,102.8872,102.8872,0.8888,276.0031,280.0682,0.9539,-8.0153,0.498,1.2838,1.5652,1.6072,,,,,,,,,,,,,-4.7554,3.5843,,77.181796,61.115718,1893.75,145736.5,,0.79,,,14.04,,,133.43,,,-7.6512
2020-08-27,803.4583,-7.0471,92.075,100.0,2.6131,8.3318,221.4917,103.0292,103.0287,91.4434,91.4434,,277.775,283.5601,0.9317,-7.1818,2.0248,3.5798,1.4932,1.5128,,,,,,,,,,,,,-4.7392,3.6595,,77.181801,61.115722,1888.5,145736.25,,0.76,,,14.06,,,134.38,,,-6.7648
2020-08-28,807.125,-6.1887,93.5625,100.0,2.8061,3.1986,187.3167,94.4953,96.5468,85.7624,85.7783,,280.8899,288.4417,0.9252,-6.0372,-0.6488,-0.6064,1.4932,1.502,,,,,,,,,,,,,-4.9279,4.0014,,77.181801,61.115714,1888.5,145735.25,,0.77,,,13.92,,,131.7,,,-5.3603
2020-08-29,798.1917,-13.4933,80.4929,100.0,1.5057,6.3928,120.9792,127.9624,172.9113,154.2058,153.7841,,183.4181,251.6983,0.2163,-14.5204,7.6223,22.5253,1.5064,1.5382,,,,,,,,,,,,,-5.2939,4.1415,,77.181806,61.115724,1888.0,145735.25,,0.79,,,14.44,,,141.2,,,-13.0642
2020-08-30,795.2375,-14.1883,84.4833,100.0,1.4494,6.7275,163.375,114.036,141.9826,125.8911,126.4042,,206.9091,251.1329,0.4896,-14.8927,3.7838,11.3411,1.4936,1.5438,,,,,,,,,,,,,-5.1664,4.0562,,77.18181,61.115727,1891.0,145735.25,,0.78,,,14.45,,,138.88,,,-13.7675
2020-08-31,793.9042,-16.7692,79.3012,100.0,1.1239,3.8371,134.4042,95.974,135.6303,120.56,120.8734,,203.3943,242.1555,0.5574,-17.2239,1.6917,5.6406,1.4702,1.516,,,,,,,,,,,,,-4.9374,4.0491,,77.181802,61.115682,1890.5,145734.75,,0.78,,,14.19,,,136.2,,,-16.2262
2020-09-01,792.9083,-18.4292,79.6829,100.0,0.953,2.7156,135.7458,108.537,135.6841,120.5896,121.0464,,191.8547,236.5038,0.4998,-18.6634,-0.0783,0.0271,1.4723,1.5238,,,,,,,,,,,,,-5.1344,4.0923,,77.181793,61.115679,1890.25,145734.5,,0.79,,,14.35,,,137.15,,,-17.4075
2020-09-02,794.5792,-16.2625,85.0958,100.0,1.1866,1.9254,184.4792,74.7018,80.3914,71.8852,71.7917,,239.5959,247.4116,0.9197,-16.1309,-0.8477,-2.2315,1.4773,1.515,,,,,,,,,,,,,-5.0085,3.9838,,77.181799,61.11569,1887.25,145734.5,,0.82,,,13.62,,,127.72,,,-15.5975
2020-09-03,797.0125,-12.7067,86.7083,100.0,1.6,3.3488,192.1792,72.7747,77.5074,69.4389,69.2872,,255.296,260.2606,0.941,-12.8325,0.1626,0.5016,1.455,1.4872,,,,,,,,,,,,,-4.876,3.9501,,77.181811,61.115695,1890.25,145734.5,,0.76,,,13.02,,,121.15,,,-12.0733
2020-09-04,793.2958,-17.2367,75.59,100.0,1.0971,6.225,133.2083,67.5877,132.6342,118.5868,118.6899,,199.4885,238.989,0.5293,-18.1115,4.4788,22.0579,1.4418,1.502,,,,,,,,,,,,,-4.9241,3.8799,,77.181796,61.115711,1889.0,145733.75,,0.75,,,13.72,,,128.75,,,-16.5858
2020-09-05,789.7125,-22.1875,73.4329,100.0,0.6652,6.7016,101.2929,79.3485,134.7138,120.3756,120.6716,,160.003,218.9406,0.2959,-23.3751,3.7422,23.2261,1.4256,1.527,,,,,,,,,,,,,-5.5755,3.9989,,77.181801,61.115692,1887.5,145733.25,,0.74,,,14.33,,,135.75,,,-21.7004
2020-09-06,784.0042,-20.9688,78.91,100.0,0.8093,5.9006,121.3583,91.4317,102.8283,90.4945,92.2013,,181.7139,225.0803,0.4789,-21.8797,2.0881,12.1775,1.4553,1.5318,,,,,,,,,,,,,-5.3331,4.7769,,77.181797,61.115724,1884.0,145733.25,,0.7,,,14.25,,,135.55,,,-20.3692
2020-09-07,788.575,-16.3992,85.4875,100.0,1.1468,3.1128,179.9958,68.7883,71.0127,63.5932,63.74,,236.0614,246.373,0.8903,-16.3278,-0.8885,-2.5602,1.4615,1.5205,,,,,,,,,,,,,-5.0296,4.1873,,77.181804,61.115741,1892.75,145733.25,,0.72,,,13.87,,,131.8,,,-15.8796
2020-09-08,796.7,-13.6317,86.4792,100.0,1.4728,3.1318,229.0042,64.9487,74.6194,67.1675,67.0462,,252.5341,256.4409,0.9473,-13.8044,1.0482,3.3804,1.4572,1.485,,,,,,,,,,,,,-5.0827,4.3774,,77.181801,61.115706,1886.25,145733.0,,0.72,,,13.75,,,131.02,,,-13.0633
2020-09-09,795.65,-20.0546,77.3704,100.0,0.8165,4.9769,142.0417,63.2218,96.2998,87.1287,86.6148,,217.447,229.6555,0.8288,-20.8031,2.4616,15.2195,1.4229,1.514,,,,,,,,,,,,,-5.0162,3.8559,,77.181802,61.115767,1888.75,145732.5,,0.74,,,14.12,,,132.57,,,-19.5308
2020-09-10,790.2,-24.5733,71.5038,100.0,0.5335,6.1517,132.25,70.288,102.5163,89.8163,92.2958,,167.6399,212.1833,0.4608,-25.4637,2.069,16.1282,1.4519,1.546,,,,,,,,,,,,,-5.2346,4.0812,,77.181806,61.115718,1885.0,145732.5,,0.76,,,14.27,,,135.95,,,-24.1942
2020-09-11,796.0333,-17.4062,81.7808,100.0,1.0735,5.0154,170.825,62.4883,73.9902,66.7752,66.6824,,226.0801,240.684,0.8225,-17.8373,3.2608,10.9742,1.4586,1.5092,,,,,,,,,,,,,-4.9939,3.8847,,77.181794,61.115719,1886.0,145732.25,,0.77,,,13.86,,,131.25,,,-17.0442
2020-09-12,796.9875,-18.2658,76.58,100.0,0.9955,5.7724,152.1083,58.2925,93.3336,83.6364,84.2012,,200.6328,235.1155,0.5811,-19.1933,4.1893,21.2987,1.459,1.5128,,,,,,,,,,,,,-5.0945,3.8343,,77.181794,61.115725,1885.5,145732.0,,0.76,,,13.86,,,129.43,,,-17.8596
2020-09-13,797.1375,-24.3708,75.4275,100.0,0.5659,6.326,141.35,66.5238,77.6929,68.8252,70.16,,174.138,213.6112,0.5209,-25.1644,1.535,13.5304,1.443,1.5352,,,,,,,,,,,,,-5.2635,4.0709,,77.181801,61.11574,1888.0,145731.25,,0.78,,,14.28,,,136.95,,,-24.0238
2020-09-14,800.5292,-18.0812,82.4954,100.0,1.0163,2.1005,159.4625,43.6429,46.9974,42.4815,42.4843,,232.2142,238.6493,0.91,-18.4913,0.5584,4.244,1.4099,1.508,,,,,,,,,,,,,-4.9945,4.0013,,77.181799,61.115765,1889.5,145731.25,,0.78,,,13.04,,,120.25,,,-17.4779
2020-09-15,794.8042,-20.1358,75.9742,100.0,0.8062,6.2955,117.9125,36.4114,89.8311,80.1813,81.2865,,188.7589,228.4473,0.5288,-20.8905,2.7744,15.3939,1.4068,1.5175,,,,,,,,,,,,,-5.7547,4.1222,,77.181798,61.115746,1889.25,145731.5,,0.78,,,13.54,,,127.45,,,-19.8642
2020-09-16,782.0292,-24.7883,74.255,100.0,0.5248,6.808,127.4542,50.1568,90.312,80.6022,81.8035,,148.3178,209.4874,0.2593,-26.0704,3.097,21.6724,1.4075,1.549,,,,,,,,,,,,,-5.3607,3.3957,,77.181799,61.115729,1887.75,145731.5,,0.76,,,14.31,,,136.25,,,-24.4446
2020-09-17,786.5958,-20.2104,80.9746,100.0,0.8808,5.3963,176.0458,32.5197,35.8762,32.939,32.5292,,219.3374,232.1477,0.8539,-20.245,-0.1899,0.7693,1.4162,1.5315,,,,,,,,,,,,,-5.5675,3.7743,,77.181796,61.115743,1887.5,145730.75,,0.78,,,12.98,,,122.92,,,-20.1625
2020-09-18,787.9375,-18.3279,80.6754,100.0,1.0142,4.1416,158.0042,40.3136,61.8866,56.6668,56.1706,,209.4916,237.107,0.6748,-18.7466,1.151,8.6985,1.4194,1.5378,,,,,,,,,,,,,-5.679,4.3639,,77.181793,61.115719,1885.0,145730.25,,0.82,,,12.78,,,118.32,,,-18.02
2020-09-19,784.4583,-19.0329,81.82,100.0,0.9488,5.0074,198.2583,31.0109,36.9586,34.1488,33.5778,,220.4965,234.8265,0.824,-19.4544,1.2429,4.4574,1.4171,1.531,,,,,,,,,,,,,-5.1171,4.1271,,77.181794,61.115736,1887.25,145730.25,,0.83,,,12.69,,,119.52,,,-18.9283
2020-09-20,790.0375,-21.8025,78.1546,100.0,0.7039,6.3068,156.4125,37.4241,52.6785,46.2901,47.9071,,200.0011,225.1742,0.713,-21.9345,0.0233,0.3318,1.4181,1.5418,,,,,,,,,,,,,-5.126,4.1177,,77.181798,61.115724,1890.0,145730.25,,0.79,,,12.72,,,120.95,,,-21.6317
2020-09-21,790.85,-28.7858,71.4708,100.0,0.3451,6.3531,124.3875,43.386,56.193,51.8532,51.1554,,178.7246,201.3448,0.7268,-28.8607,-0.198,0.567,1.419,1.5678,,,,,,,,,,,,,-5.0369,3.4107,,77.181798,61.115776,1889.0,145729.75,,0.81,,,12.72,,,117.8,,,-28.4842
2020-09-22,794.7,-30.5242,69.4238,100.0,0.2838,6.6603,128.2042,40.3676,62.0922,55.4826,56.5822,,154.518,192.6206,0.524,-31.3692,1.5858,20.745,1.4208,1.5735,,,,,,,,,,,,,-5.3976,4.0476,,77.181796,61.115758,1889.25,145729.5,,0.81,,,12.79,,,119.38,,,-30.3042
2020-09-23,799.7625,-25.9921,74.1542,100.0,0.4821,4.8524,146.6958,30.3002,33.2156,30.4717,30.2982,,207.4484,211.3004,0.9162,-26.1541,0.1248,-0.0637,1.42,1.5522,,,,,,,,,,,,,-5.0801,3.9872,,77.181791,61.115731,1888.0,145729.5,,0.81,,,12.68,,,119.6,,,-25.7921
2020-09-24,800.0417,-23.2042,75.8067,100.0,0.6077,5.0624,137.375,33.074,49.8131,45.4738,45.4842,,196.7027,219.095,0.7265,-23.6926,1.2443,11.503,1.4218,1.5543,,,,,,,,,,,,,-5.0258,3.7688,,77.181796,61.115688,1888.75,145729.5,,0.86,,,12.73,,,118.28,,,-23.0146
2020-09-25,786.7708,-30.9988,68.3079,100.0,0.273,7.5078,107.7458,31.1991,58.5605,52.4232,53.5239,,140.4454,189.8632,0.3798,-32.1244,2.0188,27.8583,1.4206,1.577,,,,,,,,,,,,,-5.2802,4.4652,,77.181793,61.115699,1885.75,145729.25,,0.87,,,12.86,,,121.52,,,-30.8104
2020-09-26,783.3208,-31.5629,66.5079,100.0,0.2597,6.4332,124.3208,22.414,54.364,48.0805,49.7378,,133.6451,185.9506,0.3202,-33.3441,2.5559,36.8616,1.422,1.578,,,,,,,,,,,,,-5.2289,3.8997,,77.181806,61.115677,1887.75,145729.25,,0.86,,,12.96,,,118.98,,,-31.38
2020-09-27,788.2417,-32.7375,71.1746,100.0,0.2255,7.0385,124.8875,31.532,48.9684,43.6027,44.8459,,135.9625,184.6971,0.3847,-33.7671,1.0957,17.9736,1.4222,1.585,,,,,,,,,,,,,-5.1348,3.4605,,77.181788,61.11569,1889.5,145728.75,,0.83,,,13.05,,,119.32,,,-32.6054
2020-09-28,793.2375,-26.17,76.0746,100.0,0.5017,5.3394,136.0708,25.1788,34.9316,32.4334,32.0234,,182.26,208.3831,0.6707,-26.8968,1.0269,8.7306,1.4227,1.5598,,,,,,,,,,,,,-5.2878,4.1981,,77.1818,61.115758,1888.25,145728.25,,0.83,,,13.0,,,119.45,,,-26.0121
2020-09-29,795.8,-29.2479,74.475,100.0,0.3357,5.5038,114.6458,27.9586,43.4804,37.4118,39.8993,,159.0323,199.0398,0.5278,-29.406,0.2837,4.7183,1.4238,1.5762,,,,,,,,,,,,,-5.2225,4.2823,,77.181798,61.115719,1890.25,145728.5,,0.82,,,13.37,,,127.82,,,-29.1238
2020-09-30,799.0417,-31.3258,72.6183,100.0,0.2592,7.6663,120.3292,25.4505,39.8579,36.3448,36.6117,,142.8572,188.5814,0.418,-32.561,2.1216,28.8656,1.4232,1.5792,,,,,,,,,,,,,-4.9158,3.8,,77.181796,61.115732,1888.0,145728.5,,0.82,,,13.56,,,129.38,,,-31.2371
2020-10-01,794.7458,-23.5546,77.2125,100.0,0.6006,8.9566,134.9458,20.2217,33.9896,29.0237,31.2516,,159.5317,213.4037,0.3373,-25.0346,7.4956,43.142,1.4228,1.5515,,,,,,,,,,,,,-5.5657,3.591,,77.181798,61.115668,1888.75,145728.5,,0.8,,,13.54,,,128.27,,,-23.5667
2020-10-02,786.0458,-14.6658,85.525,100.0,1.3632,8.3098,164.5542,19.2877,30.8984,27.7812,28.4378,,224.2174,249.9057,0.6935,-15.3042,4.4696,12.8614,1.4251,1.5242,,,,,,,,,,,,,-5.6259,4.123,,77.181799,61.115689,1889.5,145728.0,,0.8,,,12.92,,,122.5,,,-14.6804
2020-10-03,796.825,-13.7658,86.7042,100.0,1.4645,3.3382,149.9833,12.4061,17.6076,17.1118,16.2218,,249.4809,255.4267,0.9226,-14.0577,1.265,3.8269,1.4215,1.523,,,,,,,,,,,,,-5.0636,3.9353,,77.181806,61.115708,1892.0,145727.25,,0.75,,,12.77,,,121.98,,,-13.7417
2020-10-04,797.0667,-20.9546,78.6875,100.0,0.7787,4.8028,127.15,14.1028,31.5784,28.4679,29.1213,,194.7299,226.4721,0.6194,-21.5844,1.8085,12.5154,1.4222,1.5512,,,,,,,,,,,,,-4.7683,2.8265,,77.181796,61.115729,1886.25,145727.25,,0.77,,,13.28,,,124.15,,,-20.9133
2020-10-05,794.1667,-22.9412,78.5338,100.0,0.6295,4.0006,148.7333,8.514,12.9631,13.0484,11.9663,,203.9599,221.4202,0.7914,-23.0801,0.0644,1.4417,1.4248,1.5558,,,,,,,,,,,,,-4.9439,3.6733,,77.181799,61.115712,1890.25,145727.25,,0.72,,,12.83,,,119.85,,,-22.8729
2020-10-06,796.0792,-25.9163,76.4271,100.0,0.456,3.3032,126.4167,8.0534,20.5605,24.1244,18.9988,,206.2404,210.9352,0.9375,-26.1543,0.5233,4.4552,1.4256,1.567,,,,,,,,,,,,,-5.7023,4.1494,,77.181803,61.1157,1890.25,145727.5,,0.71,,,12.93,,,120.98,,,-25.7746
2020-10-07,794.3917,-25.8888,76.1333,100.0,0.4575,2.1611,127.6458,6.8829,18.4619,21.511,17.0764,,206.2581,210.2146,0.9368,-26.3707,0.414,3.3278,1.4287,1.5702,,,,,,,,,,,,,-5.345,3.9482,,77.181798,61.115724,1888.25,145726.75,,0.72,,,12.92,,,121.02,,,-25.665
2020-10-08,798.0708,-23.7138,77.6362,100.0,0.5662,1.3659,136.0,6.3898,16.4238,20.0381,15.2062,,217.6581,218.3063,0.9784,-24.0679,0.5232,3.7712,1.4278,1.5618,,,,,,,,,,,,,-5.3383,3.6215,,77.181796,61.115734,1889.5,145726.5,,0.73,,,12.84,,,124.12,,,-23.5771
2020-10-09,803.875,-20.3763,80.2846,100.0,0.8317,4.1075,145.3667,5.6741,13.5426,16.5844,12.5508,,231.0864,229.5702,0.9914,-21.0192,2.1273,11.0022,1.4267,1.5462,,,,,,,,,,,,,-5.25,3.9067,,77.181787,61.115743,1885.25,145726.25,,0.78,,,12.8,,,119.28,,,-20.3858
2020-10-10,800.4917,-14.1071,85.7292,100.0,1.4213,5.7431,142.2083,6.7589,12.1265,14.9055,11.2496,,255.0309,252.383,0.9939,-14.9064,7.2589,21.4606,1.4255,1.5325,,,,,,,,,,,,,-5.5918,4.1801,,77.181799,61.11574,1889.5,145726.25,,0.78,,,12.82,,,121.25,,,-14.0567
2020-10-11,793.9667,-12.0483,87.7833,100.0,1.7231,8.012,155.1083,4.2057,6.2193,6.5076,5.775,,263.1764,257.7752,0.9953,-13.568,12.3376,31.4371,1.4207,1.517,,,,,,,,,,,,,-5.5107,3.9992,,77.181801,61.115718,1888.25,145725.75,,0.73,,,12.69,,,117.3,,,-12.1392
2020-10-12,795.7542,-11.0817,89.6583,100.0,1.9009,5.5393,196.2667,4.0959,5.9664,6.9913,5.5458,,267.5705,265.4962,0.9976,-11.6394,3.8053,9.1285,1.4109,1.4768,,,,,,,,,,,,,-5.1109,3.8749,,77.181812,61.115738,1890.0,145725.25,,0.75,,,12.66,,,117.82,,,-11.0946
2020-10-13,798.6833,-22.4917,77.4992,100.0,0.635,5.5572,119.7333,9.3875,14.9556,15.8658,13.915,,224.0479,219.6978,0.9984,-23.7003,4.6652,27.691,1.404,1.502,,,,,,,,,,,,,-5.2891,3.949,,77.181804,61.115734,1887.0,145725.5,,0.72,,,12.82,,,120.8,,,-22.4242
2020-10-14,801.9333,-15.3383,84.6321,100.0,1.2974,7.1452,140.0292,5.6827,7.792,8.6887,7.2567,,250.4716,247.1225,0.9957,-16.3253,7.8765,25.4439,1.3936,1.4902,,,,,,,,,,,,,-4.7938,3.3041,,77.181801,61.11575,1890.75,145725.5,,0.72,,,12.78,,,118.4,,,-15.3875
2020-10-15,811.875,-17.9508,79.5204,100.0,0.9703,7.1232,135.7,7.2285,10.2658,10.3655,9.5701,,240.2589,233.1359,0.9965,-20.0026,10.0031,44.1038,1.4069,1.5288,,,,,,,,,,,,,-5.3791,3.5108,,77.181807,61.115771,1886.0,145725.0,,0.75,,,12.84,,,121.75,,,-17.9696
2020-10-16,809.7917,-15.8324,83.1054,100.0,1.2609,8.9086,147.0708,3.021,3.39,4.8731,3.1633,,248.6522,243.3441,0.9968,-17.3683,9.2546,34.4287,1.4118,1.486,,,,,,,,,,,,,-5.4155,3.4839,,77.181802,61.11573,1886.25,145724.25,,0.7,,,12.66,,,118.78,,,-15.9004
2020-10-17,805.5833,-7.4458,93.2458,100.0,2.5154,3.9023,175.4083,2.3345,2.944,4.7011,2.7498,,282.3545,282.3001,0.9966,-7.5184,0.4968,0.9704,1.4062,1.4488,,,,,,,,,,,,,-5.5003,4.1204,,77.181804,61.115751,1890.5,145724.25,,0.7,,,12.64,,,116.15,,,-7.5025
2020-10-18,812.0,-9.84,91.1542,100.0,2.0224,5.5194,194.9875,1.6402,2.2329,3.0617,2.0876,,272.2911,271.9657,0.9969,-9.9864,1.4052,3.1181,1.4133,1.4475,,,,,,,,,,,,,-5.1655,4.4508,,77.181807,61.115756,1889.5,145724.25,,0.76,,,12.63,,,120.25,,,-9.8996
2020-10-19,799.1625,-14.04,86.6083,100.0,1.4356,9.2289,162.75,1.4785,1.5425,3.0574,1.4436,,255.5168,252.6345,0.9975,-14.8535,7.1791,21.8363,1.4068,1.445,,,,,,,,,,,,,-4.8636,4.8309,,77.181796,61.115756,1886.5,143223.75,,0.73,,,12.63,,,117.88,,,-14.0808
